tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
20260114-ASB_Classi,ASB Classic,Hard,,,20260114,2557,,,,Marcos Giron,,,,,,,,Luciano Darderi,,,,,1-6 7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,60,,24.0,
20260115-ASB_Classi,ASB Classic,Hard,,,20260115,2558,,,,Jakub Mensik,,,,,,,,Giovanni Mpetshi Perricard,,,,,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,18,,63.0,
20260115-ASB_Classi,ASB Classic,Hard,,,20260115,2559,,,,Fabian Marozsan,,,,,,,,Eliot Spizzirri,,,,,6-4 2-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,52,,89.0,
20260115-ASB_Classi,ASB Classic,Hard,,,20260115,2560,,,,Sebastian Baez,,,,,,,,Ben Shelton,,,,,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,39,,8.0,
20260116-ASB_Classi,ASB Classic,Hard,,,20260116,2561,,,,Jakub Mensik,,,,,,,,Fabian Marozsan,,,,,7-6 4-6 6-1,3,SF,,,,,,,,,,,,,,,,,,,,18,,52.0,
20260116-ASB_Classi,ASB Classic,Hard,,,20260116,2562,,,,Sebastian Baez,,,,,,,,Marcos Giron,,,,,6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,39,,60.0,
20260117-ASB_Classi,ASB Classic,Hard,,,20260117,2563,,,,Jakub Mensik,,,,,,,,Sebastian Baez,,,,,6-3 7-6,3,F,,,,,,,,,,,,,,,,,,,,18,,39.0,
20260118-Australian,Australian Open,Hard,,,20260118,2564,,,,Tomas Martin Etcheverry,,,,,,,,Miomir Kecmanovic,,,,,6-2 3-6 4-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,62,,60.0,
20260118-Australian,Australian Open,Hard,,,20260118,2565,,,,Arthur Fery,,,,,,,,Flavio Cobolli,,,,,7-6 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,186,,22.0,
20260118-Australian,Australian Open,Hard,,,20260118,2566,,,,Corentin Moutet,,,,,,,,Tristan Schoolkate,,,,,6-4 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,37,,98.0,
20260118-Australian,Australian Open,Hard,,,20260118,2567,,,,Alexander Zverev,,,,,,,,Gabriel Diallo,,,,,6-7 6-1 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,3,,41.0,
20260118-Australian,Australian Open,Hard,,,20260118,2568,,,,Francisco Cerundolo,,,,,,,,Zhizhen Zhang,,,,,6-3 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,21,,368.0,
20260118-Australian,Australian Open,Hard,,,20260118,2569,,,,Francisco Comesana,,,,,,,,Patrick Kypson,,,,,6-2 6-3 3-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,68,,116.0,
20260118-Australian,Australian Open,Hard,,,20260118,2570,,,,Emilio Nava,,,,,,,,Kyrian Jacquet,,,,,6-2 7-5 6-7 4-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,89,,128.0,
20260118-Australian,Australian Open,Hard,,,20260118,2571,,,,Jaime Faria,,,,,,,,Alexander Blockx,,,,,6-3 3-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,151,,96.0,
20260118-Australian,Australian Open,Hard,,,20260118,2572,,,,Marton Fucsovics,,,,,,,,Camilo Ugo Carabelli,,,,,7-6 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,54,,49.0,
20260118-Australian,Australian Open,Hard,,,20260118,2573,,,,Frances Tiafoe,,,,,,,,Jason Kubler,,,,,7-6 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,34,,194.0,
20260118-Australian,Australian Open,Hard,,,20260118,2574,,,,Yannick Hanfmann,,,,,,,,Zachary Svajda,,,,,7-5 4-6 6-4 7-6,5,R128,,,,,,,,,,,,,,,,,,,,102,,143.0,
20260118-Australian,Australian Open,Hard,,,20260118,2575,,,,Cameron Norrie,,,,,,,,Benjamin Bonzi,,,,,6-0 6-7 4-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,27,,106.0,
20260118-Australian,Australian Open,Hard,,,20260118,2576,,,,Alexander Bublik,,,,,,,,Jenson Brooksby,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,10,,48.0,
20260118-Australian,Australian Open,Hard,,,20260118,2577,,,,Carlos Alcaraz,,,,,,,,Adam Walton,,,,,6-3 7-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,1,,81.0,
20260119-Australian,Australian Open,Hard,,,20260119,2578,,,,Hamad Medjedovic,,,,,,,,Mariano Navone,,,,,6-2 6-7 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,90,,74.0,
20260119-Australian,Australian Open,Hard,,,20260119,2579,,,,Alexander Shevchenko,,,,,,,,Elias Ymer,,,,,3-6 7-5 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,97,,175.0,
20260119-Australian,Australian Open,Hard,,,20260119,2580,,,,Nuno Borges,,,,,,,,Felix Auger Aliassime,,,,,3-6 6-4 6-4 0-0,5,R128,,,,,,,,,,,,,,,,,,,,46,,8.0,
20260119-Australian,Australian Open,Hard,,,20260119,2581,,,,Quentin Halys,,,,,,,,Alejandro Tabilo,,,,,6-2 6-2 7-6,5,R128,,,,,,,,,,,,,,,,,,,,83,,79.0,
20260119-Australian,Australian Open,Hard,,,20260119,2582,,,,Daniil Medvedev,,,,,,,,Jesper De Jong,,,,,7-5 6-2 7-6,5,R128,,,,,,,,,,,,,,,,,,,,12,,73.0,
20260119-Australian,Australian Open,Hard,,,20260119,2583,,,,Fabian Marozsan,,,,,,,,Arthur Rinderknech,,,,,6-3 6-4 6-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,47,,28.0,
20260119-Australian,Australian Open,Hard,,,20260119,2584,,,,Tommy Paul,,,,,,,,Aleksandar Kovacevic,,,,,6-4 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,20,,56.0,
20260119-Australian,Australian Open,Hard,,,20260119,2585,,,,Juncheng Shang,,,,,,,,Roberto Bautista Agut,,,,,6-4 6-7 6-4 6-0,5,R128,,,,,,,,,,,,,,,,,,,,318,,91.0,
20260119-Australian,Australian Open,Hard,,,20260119,2586,,,,Reilly Opelka,,,,,,,,Nicolai Budkov Kjaer,,,,,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,63,,135.0,
20260119-Australian,Australian Open,Hard,,,20260119,2587,,,,Andrey Rublev,,,,,,,,Matteo Arnaldi,,,,,6-4 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,15,,65.0,
20260119-Australian,Australian Open,Hard,,,20260119,2588,,,,Alex De Minaur,,,,,,,,Mackenzie Mcdonald,,,,,6-2 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,6,,113.0,
20260119-Australian,Australian Open,Hard,,,20260119,2589,,,,Learner Tien,,,,,,,,Marcos Giron,,,,,7-6 4-6 3-6 7-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,29,,51.0,
20260119-Australian,Australian Open,Hard,,,20260119,2590,,,,Alejandro Davidovich Fokina,,,,,,,,Filip Misolic,,,,,6-2 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,14,,84.0,
20260119-Australian,Australian Open,Hard,,,20260119,2591,,,,Thiago Agustin Tirante,,,,,,,,Aleksandar Vukic,,,,,7-5 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,103,,78.0,
20260119-Australian,Australian Open,Hard,,,20260119,2592,,,,Stan Wawrinka,,,,,,,,Laslo Djere,,,,,5-7 6-3 6-4 7-6,5,R128,,,,,,,,,,,,,,,,,,,,139,,92.0,
20260119-Australian,Australian Open,Hard,,,20260119,2593,,,,Kamil Majchrzak,,,,,,,,Jacob Fearnley,,,,,7-6 7-5 3-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,59,,77.0,
20260119-Australian,Australian Open,Hard,,,20260119,2594,,,,Marin Cilic,,,,,,,,Daniel Altmaier,,,,,6-0 6-0 7-6,5,R128,,,,,,,,,,,,,,,,,,,,70,,44.0,
20260119-Australian,Australian Open,Hard,,,20260119,2595,,,,Botic Van De Zandschulp,,,,,,,,Brandon Nakashima,,,,,6-3 4-6 7-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,75,,30.0,
20260119-Australian,Australian Open,Hard,,,20260119,2596,,,,Francesco Maestrelli,,,,,,,,Terence Atmane,,,,,6-4 3-6 6-7 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,141,,64.0,
20260119-Australian,Australian Open,Hard,,,20260119,2597,,,,Jaume Munar,,,,,,,,Dalibor Svrcina,,,,,3-6 6-2 6-7 7-5 6-3,5,R128,,,,,,,,,,,,,,,,,,,,39,,95.0,
20260119-Australian,Australian Open,Hard,,,20260119,2598,,,,Rinky Hijikata,,,,,,,,Adrian Mannarino,,,,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,114,,69.0,
20260119-Australian,Australian Open,Hard,,,20260119,2599,,,,Valentin Vacherot,,,,,,,,Martin Damm,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,31,,177.0,
20260119-Australian,Australian Open,Hard,,,20260119,2600,,,,Alexandre Muller,,,,,,,,Alexei Popyrin,,,,,2-6 6-3 3-6 7-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,52,,50.0,
20260119-Australian,Australian Open,Hard,,,20260119,2601,,,,Casper Ruud,,,,,,,,Mattia Bellucci,,,,,6-1 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,13,,76.0,
20260119-Australian,Australian Open,Hard,,,20260119,2602,,,,Novak Djokovic,,,,,,,,Pedro Martinez,,,,,6-3 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,4,,71.0,
20260120-Australian,Australian Open,Hard,,,20260120,2603,,,,Lorenzo Sonego,,,,,,,,Carlos Taberner,,,,,6-4 6-0 6-3,5,R128,,,,,,,,,,,,,,,,,,,,40,,99.0,
20260120-Australian,Australian Open,Hard,,,20260120,2604,,,,Luciano Darderi,,,,,,,,Cristian Garin,,,,,7-6 7-5 7-6,5,R128,,,,,,,,,,,,,,,,,,,,25,,82.0,
20260120-Australian,Australian Open,Hard,,,20260120,2605,,,,Lorenzo Musetti,,,,,,,,Raphael Collignon,,,,,4-6 7-6 7-5 3-2,5,R128,,,,,,,,,,,,,,,,,,,,5,,72.0,
20260120-Australian,Australian Open,Hard,,,20260120,2606,,,,Ethan Quinn,,,,,,,,Tallon Griekspoor,,,,,6-2 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,80,,26.0,
20260120-Australian,Australian Open,Hard,,,20260120,2607,,,,Sebastian Baez,,,,,,,,Giovanni Mpetshi Perricard,,,,,6-4 6-4 3-6 5-7 6-3,5,R128,,,,,,,,,,,,,,,,,,,,36,,61.0,
20260120-Australian,Australian Open,Hard,,,20260120,2608,,,,Karen Khachanov,,,,,,,,Alex Michelsen,,,,,4-6 6-4 6-3 5-7 6-3,5,R128,,,,,,,,,,,,,,,,,,,,18,,38.0,
20260120-Australian,Australian Open,Hard,,,20260120,2609,,,,Jakub Mensik,,,,,,,,Pablo Carreno Busta,,,,,7-5 4-6 2-6 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,17,,94.0,
20260120-Australian,Australian Open,Hard,,,20260120,2610,,,,Ben Shelton,,,,,,,,Ugo Humbert,,,,,6-3 7-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,7,,33.0,
20260120-Australian,Australian Open,Hard,,,20260120,2611,,,,Eliot Spizzirri,,,,,,,,Joao Fonseca,,,,,6-4 2-6 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,85,,32.0,
20260120-Australian,Australian Open,Hard,,,20260120,2612,,,,Yibing Wu,,,,,,,,Luca Nardi,,,,,7-5 4-6 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,168,,108.0,
20260120-Australian,Australian Open,Hard,,,20260120,2613,,,,Dane Sweeny,,,,,,,,Gael Monfils,,,,,6-7 7-5 6-4 7-5,5,R128,,,,,,,,,,,,,,,,,,,,182,,110.0,
20260120-Australian,Australian Open,Hard,,,20260120,2614,,,,Hubert Hurkacz,,,,,,,,Zizou Bergs,,,,,6-7 7-6 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,55,,43.0,
20260120-Australian,Australian Open,Hard,,,20260120,2615,,,,James Duckworth,,,,,,,,Dino Prizmic,,,,,7-6 3-6 1-6 7-5 6-3,5,R128,,,,,,,,,,,,,,,,,,,,88,,127.0,
20260120-Australian,Australian Open,Hard,,,20260120,2616,,,,Vit Kopriva,,,,,,,,Jan Lennard Struff,,,,,4-6 6-2 2-6 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,101,,86.0,
20260120-Australian,Australian Open,Hard,,,20260120,2617,,,,Jannik Sinner,,,,,,,,Hugo Gaston,,,,,6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,,2,,93.0,
20260120-Australian,Australian Open,Hard,,,20260120,2618,,,,Tomas Machac,,,,,,,,Grigor Dimitrov,,,,,6-4 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,24,,45.0,
20260120-Australian,Australian Open,Hard,,,20260120,2619,,,,Stefanos Tsitsipas,,,,,,,,Shintaro Mochizuki,,,,,4-6 6-3 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,35,,112.0,
20260121-Australian,Australian Open,Hard,,,20260121,2620,,,,Fabian Marozsan,,,,,,,,Kamil Majchrzak,,,,,6-3 6-4 7-6,5,R64,,,,,,,,,,,,,,,,,,,,47,,59.0,
20260121-Australian,Australian Open,Hard,,,20260121,2621,,,,Francisco Cerundolo,,,,,,,,Damir Dzumhur,,,,,6-3 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,,21,,66.0,
20260121-Australian,Australian Open,Hard,,,20260121,2622,,,,Tommy Paul,,,,,,,,Thiago Agustin Tirante,,,,,6-3 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,20,,103.0,
20260121-Australian,Australian Open,Hard,,,20260121,2623,,,,Andrey Rublev,,,,,,,,Jaime Faria,,,,,6-4 6-3 4-6 7-5,5,R64,,,,,,,,,,,,,,,,,,,,15,,151.0,
20260121-Australian,Australian Open,Hard,,,20260121,2624,,,,Daniil Medvedev,,,,,,,,Quentin Halys,,,,,6-7 6-3 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,12,,83.0,
20260121-Australian,Australian Open,Hard,,,20260121,2625,,,,Tomas Martin Etcheverry,,,,,,,,Arthur Fery,,,,,7-6 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,,62,,186.0,
20260121-Australian,Australian Open,Hard,,,20260121,2626,,,,Alejandro Davidovich Fokina,,,,,,,,Reilly Opelka,,,,,6-3 7-6 5-7 4-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,14,,63.0,
20260121-Australian,Australian Open,Hard,,,20260121,2627,,,,Carlos Alcaraz,,,,,,,,Yannick Hanfmann,,,,,7-6 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,1,,102.0,
20260121-Australian,Australian Open,Hard,,,20260121,2628,,,,Nuno Borges,,,,,,,,Jordan Thompson,,,,,6-7 6-3 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,46,,111.0,
20260121-Australian,Australian Open,Hard,,,20260121,2629,,,,Learner Tien,,,,,,,,Alexander Shevchenko,,,,,6-2 5-7 6-1 6-0,5,R64,,,,,,,,,,,,,,,,,,,,29,,97.0,
20260121-Australian,Australian Open,Hard,,,20260121,2630,,,,Cameron Norrie,,,,,,,,Emilio Nava,,,,,6-1 7-6 4-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,27,,89.0,
20260121-Australian,Australian Open,Hard,,,20260121,2631,,,,Alexander Bublik,,,,,,,,Marton Fucsovics,,,,,7-5 6-4 7-5,5,R64,,,,,,,,,,,,,,,,,,,,10,,54.0,
20260121-Australian,Australian Open,Hard,,,20260121,2632,,,,Alexander Zverev,,,,,,,,Alexandre Muller,,,,,6-3 4-6 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,3,,52.0,
20260121-Australian,Australian Open,Hard,,,20260121,2633,,,,Alex De Minaur,,,,,,,,Hamad Medjedovic,,,,,6-7 6-2 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,,6,,90.0,
20260121-Australian,Australian Open,Hard,,,20260121,2634,,,,Frances Tiafoe,,,,,,,,Francisco Comesana,,,,,6-4 6-3 4-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,,34,,68.0,
20260122-Australian,Australian Open,Hard,,,20260122,2635,,,,Valentin Vacherot,,,,,,,,Rinky Hijikata,,,,,6-1 6-3 4-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,,31,,114.0,
20260122-Australian,Australian Open,Hard,,,20260122,2636,,,,Luciano Darderi,,,,,,,,Sebastian Baez,,,,,6-3 1-6 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,25,,36.0,
20260122-Australian,Australian Open,Hard,,,20260122,2637,,,,Karen Khachanov,,,,,,,,Nishesh Basavareddy,,,,,6-1 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,18,,242.0,
20260122-Australian,Australian Open,Hard,,,20260122,2638,,,,Lorenzo Musetti,,,,,,,,Lorenzo Sonego,,,,,6-3 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,5,,40.0,
20260122-Australian,Australian Open,Hard,,,20260122,2639,,,,Ben Shelton,,,,,,,,Dane Sweeny,,,,,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,,7,,182.0,
20260122-Australian,Australian Open,Hard,,,20260122,2640,,,,Ethan Quinn,,,,,,,,Hubert Hurkacz,,,,,6-4 7-6 6-1,5,R64,,,,,,,,,,,,,,,,,,,,80,,55.0,
20260122-Australian,Australian Open,Hard,,,20260122,2641,,,,Novak Djokovic,,,,,,,,Francesco Maestrelli,,,,,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,,4,,141.0,
20260122-Australian,Australian Open,Hard,,,20260122,2642,,,,Botic Van De Zandschulp,,,,,,,,Juncheng Shang,,,,,7-6 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,75,,318.0,
20260122-Australian,Australian Open,Hard,,,20260122,2643,,,,Eliot Spizzirri,,,,,,,,Yibing Wu,,,,,6-2 6-4 6-7 4-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,85,,168.0,
20260122-Australian,Australian Open,Hard,,,20260122,2644,,,,Tomas Machac,,,,,,,,Stefanos Tsitsipas,,,,,6-4 3-6 7-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,24,,35.0,
20260122-Australian,Australian Open,Hard,,,20260122,2645,,,,Marin Cilic,,,,,,,,Denis Shapovalov,,,,,6-4 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,70,,23.0,
20260122-Australian,Australian Open,Hard,,,20260122,2646,,,,Taylor Fritz,,,,,,,,Vit Kopriva,,,,,6-1 6-4 7-6,5,R64,,,,,,,,,,,,,,,,,,,,9,,101.0,
20260122-Australian,Australian Open,Hard,,,20260122,2647,,,,Jannik Sinner,,,,,,,,James Duckworth,,,,,6-1 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,2,,88.0,
20260122-Australian,Australian Open,Hard,,,20260122,2648,,,,Casper Ruud,,,,,,,,Jaume Munar,,,,,6-3 7-5 6-4,5,R64,,,,,,,,,,,,,,,,,,,,13,,39.0,
20260123-Australian,Australian Open,Hard,,,20260123,2649,,,,Learner Tien,,,,,,,,Nuno Borges,,,,,7-6 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,29,,46.0,
20260123-Australian,Australian Open,Hard,,,20260123,2650,,,,Daniil Medvedev,,,,,,,,Fabian Marozsan,,,,,6-7 4-6 7-5 6-0 6-3,5,R32,,,,,,,,,,,,,,,,,,,,12,,47.0,
20260123-Australian,Australian Open,Hard,,,20260123,2651,,,,Tommy Paul,,,,,,,,Alejandro Davidovich Fokina,,,,,6-1 6-1,5,R32,,,,,,,,,,,,,,,,,,,,20,,14.0,
20260123-Australian,Australian Open,Hard,,,20260123,2652,,,,Carlos Alcaraz,,,,,,,,Corentin Moutet,,,,,6-2 6-4 6-1,5,R32,,,,,,,,,,,,,,,,,,,,1,,37.0,
20260123-Australian,Australian Open,Hard,,,20260123,2653,,,,Francisco Cerundolo,,,,,,,,Andrey Rublev,,,,,6-3 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,21,,15.0,
20260123-Australian,Australian Open,Hard,,,20260123,2654,,,,Alex De Minaur,,,,,,,,Frances Tiafoe,,,,,6-3 6-4 7-5,5,R32,,,,,,,,,,,,,,,,,,,,6,,34.0,
20260123-Australian,Australian Open,Hard,,,20260123,2655,,,,Alexander Zverev,,,,,,,,Cameron Norrie,,,,,7-5 4-6 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,,3,,27.0,
20260123-Australian,Australian Open,Hard,,,20260123,2656,,,,Alexander Bublik,,,,,,,,Tomas Martin Etcheverry,,,,,7-6 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,10,,62.0,
20260123-Australian,Australian Open,Hard,,,20260123,2657,,,,Lorenzo Musetti,,,,,,,,Tomas Machac,,,,,5-7 6-4 6-2 5-7 6-2,5,R32,,,,,,,,,,,,,,,,,,,,5,,24.0,
20260123-Australian,Australian Open,Hard,,,20260123,2658,,,,Luciano Darderi,,,,,,,,Karen Khachanov,,,,,7-6 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,25,,18.0,
20260124-Australian,Australian Open,Hard,,,20260124,2659,,,,Jannik Sinner,,,,,,,,Eliot Spizzirri,,,,,4-6 6-3 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,2,,85.0,
20260124-Australian,Australian Open,Hard,,,20260124,2660,,,,Ben Shelton,,,,,,,,Valentin Vacherot,,,,,6-4 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,7,,31.0,
20260124-Australian,Australian Open,Hard,,,20260124,2661,,,,Taylor Fritz,,,,,,,,Stan Wawrinka,,,,,7-6 2-6 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,9,,139.0,
20260124-Australian,Australian Open,Hard,,,20260124,2662,,,,Novak Djokovic,,,,,,,,Botic Van De Zandschulp,,,,,6-3 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,4,,75.0,
20260124-Australian,Australian Open,Hard,,,20260124,2663,,,,Jakub Mensik,,,,,,,,Ethan Quinn,,,,,6-2 7-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,17,,80.0,
20260124-Australian,Australian Open,Hard,,,20260124,2664,,,,Casper Ruud,,,,,,,,Marin Cilic,,,,,6-4 6-4 3-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,13,,70.0,
20260125-Australian,Australian Open,Hard,,,20260125,2665,,,,Carlos Alcaraz,,,,,,,,Tommy Paul,,,,,7-6 6-4 7-5,5,R16,,,,,,,,,,,,,,,,,,,,1,,20.0,
20260125-Australian,Australian Open,Hard,,,20260125,2666,,,,Alexander Zverev,,,,,,,,Francisco Cerundolo,,,,,6-2 6-4 6-4,5,R16,,,,,,,,,,,,,,,,,,,,3,,21.0,
20260125-Australian,Australian Open,Hard,,,20260125,2667,,,,Learner Tien,,,,,,,,Daniil Medvedev,,,,,6-4 6-0 6-3,5,R16,,,,,,,,,,,,,,,,,,,,29,,12.0,
20260125-Australian,Australian Open,Hard,,,20260125,2668,,,,Alex De Minaur,,,,,,,,Alexander Bublik,,,,,6-4 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,,6,,10.0,
20260126-Australian,Australian Open,Hard,,,20260126,2669,,,,Lorenzo Musetti,,,,,,,,Taylor Fritz,,,,,6-2 7-5 6-4,5,R16,,,,,,,,,,,,,,,,,,,,5,,9.0,
20260126-Australian,Australian Open,Hard,,,20260126,2670,,,,Jannik Sinner,,,,,,,,Luciano Darderi,,,,,6-1 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,2,,25.0,
20260126-Australian,Australian Open,Hard,,,20260126,2671,,,,Novak Djokovic,,,,,,,,Jakub Mensik,,,,,,5,R16,,,,,,,,,,,,,,,,,,,,4,,17.0,
20260126-Australian,Australian Open,Hard,,,20260126,2672,,,,Ben Shelton,,,,,,,,Casper Ruud,,,,,3-6 6-4 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,7,,13.0,
20260127-Australian,Australian Open,Hard,,,20260127,2673,,,,Alexander Zverev,,,,,,,,Learner Tien,,,,,6-3 6-7 6-1 7-6,5,QF,,,,,,,,,,,,,,,,,,,,3,,29.0,
20260127-Australian,Australian Open,Hard,,,20260127,2674,,,,Carlos Alcaraz,,,,,,,,Alex De Minaur,,,,,7-5 6-2 6-1,5,QF,,,,,,,,,,,,,,,,,,,,1,,6.0,
20260128-Australian,Australian Open,Hard,,,20260128,2675,,,,Novak Djokovic,,,,,,,,Lorenzo Musetti,,,,,4-6 3-6 3-1,5,QF,,,,,,,,,,,,,,,,,,,,4,,5.0,
20260128-Australian,Australian Open,Hard,,,20260128,2676,,,,Jannik Sinner,,,,,,,,Ben Shelton,,,,,6-3 6-4 6-4,5,QF,,,,,,,,,,,,,,,,,,,,2,,7.0,
20260130-Australian,Australian Open,Hard,,,20260130,2677,,,,Carlos Alcaraz,,,,,,,,Alexander Zverev,,,,,6-4 7-6 6-7 6-7 7-5,5,SF,,,,,,,,,,,,,,,,,,,,1,,3.0,
20260130-Australian,Australian Open,Hard,,,20260130,2678,,,,Novak Djokovic,,,,,,,,Jannik Sinner,,,,,3-6 6-3 4-6 6-4 6-4,5,SF,,,,,,,,,,,,,,,,,,,,4,,2.0,
20260201-Australian,Australian Open,Hard,,,20260201,2679,,,,Carlos Alcaraz,,,,,,,,Novak Djokovic,,,,,2-6 6-2 6-3 7-5,5,F,,,,,,,,,,,,,,,,,,,,1,,4.0,
20260202-Open_Sud_d,Open Sud de France,Hard,,,20260202,2680,,,,Adrian Mannarino,,,,,,,,Pedro Martinez,,,,,7-6 6-1,3,R128,,,,,,,,,,,,,,,,,,,,70,,77.0,
20260203-Open_Sud_d,Open Sud de France,Hard,,,20260203,2681,,,,Pablo Carreno Busta,,,,,,,,Miomir Kecmanovic,,,,,4-6 6-3 7-6,3,R128,,,,,,,,,,,,,,,,,,,,100,,69.0,
20260203-Open_Sud_d,Open Sud de France,Hard,,,20260203,2682,,,,Martin Damm,,,,,,,,Hubert Hurkacz,,,,,7-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,160,,52.0,
20260203-Open_Sud_d,Open Sud de France,Hard,,,20260203,2683,,,,Titouan Droguet,,,,,,,,Jan Choinski,,,,,6-2 7-6,3,R128,,,,,,,,,,,,,,,,,,,,150,,125.0,
20260203-Open_Sud_d,Open Sud de France,Hard,,,20260203,2684,,,,Ugo Humbert,,,,,,,,Botic Van De Zandschulp,,,,,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,38,,67.0,
